,value,timestamp
0,67429.0,1595323800
1,70579.0,1595327400
2,75816.0,1595331000
3,81291.0,1595334600
4,87581.0,1595338200
5,88673.0,1595341800
6,86821.0,1595345400
7,82476.0,1595349000
8,77869.0,1595352600
9,69572.0,1595356200
10,60088.0,1595359800
11,65639.0,1595363400
12,58017.0,1595367000
13,63597.0,1595370600
14,67522.0,1595374200
15,83797.0,1595377800
16,96146.0,1595381400
17,97898.0,1595385000
18,83872.0,1595388600
19,77254.0,1595392200
20,63904.0,1595395800
21,73170.0,1595399400
22,68938.0,1595403000
23,67153.0,1595406600
24,69318.0,1595410200
25,70706.0,1595413800
26,78251.0,1595417400
27,78816.0,1595421000
28,88260.0,1595424600
29,88866.0,1595428200
30,86478.0,1595431800
31,83139.0,1595435400
32,78630.0,1595439000
33,74660.0,1595442600
34,69366.0,1595446200
35,64846.0,1595449800
36,52591.0,1595453400
37,62922.0,1595457000
38,62827.0,1595460600
39,79536.0,1595464200
40,94621.0,1595467800
41,100900.0,1595471400
42,94440.0,1595475000
43,96551.0,1595478600
44,86064.0,1595482200
45,81988.0,1595485800
46,79908.0,1595489400
47,75731.0,1595493000
48,77693.0,1595496600
49,80083.0,1595500200
50,83617.0,1595503800
51,80313.0,1595507400
52,86382.0,1595511000
53,87953.0,1595514600
54,87266.0,1595518200
55,84432.0,1595521800
56,76103.0,1595525400
57,74324.0,1595529000
58,68092.0,1595532600
59,63669.0,1595536200
60,61691.0,1595539800
61,54781.0,1595543400
62,66090.0,1595547000
63,78079.0,1595550600
64,93906.0,1595554200
65,100271.0,1595557800
66,88032.0,1595561400
67,98729.0,1595565000
68,86648.0,1595568600
69,82431.0,1595572200
70,80086.0,1595575800
71,78059.0,1595579400
72,78407.0,1595583000
73,82419.0,1595586600
74,85429.0,1595590200
75,87991.0,1595593800
76,88308.0,1595597400
77,82106.0,1595601000
78,86961.0,1595604600
79,84450.0,1595608200
80,79998.0,1595611800
81,75403.0,1595615400
82,69583.0,1595619000
83,65563.0,1595622600
84,63745.0,1595626200
85,59237.0,1595629800
86,63581.0,1595633400
87,78435.0,1595637000
88,93800.0,1595640600
89,101393.0,1595644200
90,102593.0,1595647800
91,102826.0,1595651400
92,90748.0,1595655000
93,84992.0,1595658600
94,84495.0,1595662200
95,82157.0,1595665800
96,73035.0,1595669400
97,86223.0,1595673000
98,88947.0,1595676600
99,89106.0,1595680200
100,88989.0,1595683800
101,89699.0,1595687400
102,88534.0,1595691000
103,85865.0,1595694600
104,82367.0,1595698200
105,76593.0,1595701800
106,71499.0,1595705400
107,66814.0,1595709000
108,64798.0,1595712600
109,65528.0,1595716200
110,61947.0,1595719800
111,77445.0,1595723400
112,91507.0,1595727000
113,79795.0,1595730600
114,102740.0,1595734200
115,104327.0,1595737800
116,84417.0,1595741400
117,87775.0,1595745000
118,87213.0,1595748600
119,84921.0,1595752200
120,86652.0,1595755800
121,90283.0,1595759400
122,91945.0,1595763000
123,92347.0,1595766600
124,92507.0,1595770200
125,93445.0,1595773800
126,93079.0,1595777400
127,88613.0,1595781000
128,83870.0,1595784600
129,75374.0,1595788200
130,71218.0,1595791800
131,66698.0,1595795400
132,56876.0,1595799000
133,57305.0,1595802600
134,70745.0,1595806200
135,87938.0,1595809800
136,107666.0,1595813400
137,103407.0,1595817000
138,83455.0,1595820600
139,72366.0,1595824200
140,63755.0,1595827800
141,76358.0,1595831400
142,68427.0,1595835000
143,71667.0,1595838600
144,72329.0,1595842200
145,76103.0,1595845800
146,80307.0,1595849400
147,87508.0,1595853000
148,90501.0,1595856600
149,92104.0,1595860200
150,87947.0,1595863800
151,78040.0,1595867400
152,81413.0,1595871000
153,74402.0,1595874600
154,71563.0,1595878200
155,66964.0,1595881800
156,55622.0,1595885400
157,57212.0,1595889000
158,70240.0,1595892600
159,80307.0,1595896200
160,93691.0,1595899800
161,103417.0,1595903400
162,87644.0,1595907000
163,80322.0,1595910600
164,67753.0,1595914200
165,76347.0,1595917800
166,73249.0,1595921400
167,70882.0,1595925000
168,72544.0,1595928600
169,76093.0,1595932200
170,80165.0,1595935800
171,87401.0,1595939400
172,91697.0,1595943000
173,91995.0,1595946600
174,89987.0,1595950200
175,85803.0,1595953800
176,71343.0,1595957400
177,76031.0,1595961000
178,71494.0,1595964600
179,67602.0,1595968200
180,65808.0,1595971800
181,67444.0,1595975400
182,71276.0,1595979000
183,89631.0,1595982600
184,109258.0,1595986200
185,105852.0,1595989800
186,87549.0,1595993400
187,82344.0,1595997000
188,73732.0,1596000600
189,77950.0,1596004200
190,59173.0,1596007800
191,64426.0,1596011400
192,73910.0,1596015000
193,77611.0,1596018600
194,83447.0,1596022200
195,89598.0,1596025800
196,95105.0,1596029400
197,80959.0,1596033000
198,91530.0,1596036600
199,74965.0,1596040200
200,76108.0,1596043800
201,76827.0,1596047400
202,71966.0,1596051000
203,67482.0,1596054600
204,66247.0,1596058200
205,66799.0,1596061800
206,70983.0,1596065400
207,89998.0,1596069000
208,109206.0,1596072600
209,105716.0,1596076200
210,95829.0,1596079800
211,92658.0,1596083400
212,76348.0,1596087000
213,70102.0,1596090600
214,72643.0,1596094200
215,63922.0,1596097800
216,71685.0,1596101400
217,68201.0,1596105000
218,84284.0,1596108600
219,90826.0,1596112200
220,95212.0,1596115800
221,94283.0,1596119400
222,94229.0,1596123000
223,89625.0,1596126600
224,84957.0,1596130200
225,77744.0,1596133800
226,71844.0,1596137400
227,68092.0,1596141000
228,59463.0,1596144600
229,66969.0,1596148200
230,69451.0,1596151800
231,89188.0,1596155400
232,108501.0,1596159000
233,106173.0,1596162600
234,91019.0,1596166200
235,82378.0,1596169800
236,67725.0,1596173400
237,79436.0,1596177000
238,74935.0,1596180600
239,72448.0,1596184200
240,73733.0,1596187800
241,77528.0,1596191400
242,83000.0,1596195000
243,91732.0,1596198600
244,92696.0,1596202200
245,93901.0,1596205800
246,91814.0,1596209400
247,76091.0,1596213000
248,86025.0,1596216600
249,79655.0,1596220200
250,63922.0,1596223800
251,68763.0,1596227400
252,66812.0,1596231000
253,66394.0,1596234600
254,69633.0,1596238200
255,84399.0,1596241800
256,88220.0,1596245400
257,108343.0,1596249000
258,98383.0,1596252600
259,103928.0,1596256200
260,93535.0,1596259800
261,88446.0,1596263400
262,88895.0,1596267000
263,75661.0,1596270600
264,86540.0,1596274200
265,89470.0,1596277800
266,92405.0,1596281400
267,95243.0,1596285000
268,94874.0,1596288600
269,95051.0,1596292200
270,76154.0,1596295800
271,90089.0,1596299400
272,86024.0,1596303000
273,80887.0,1596306600
274,74530.0,1596310200
275,69171.0,1596313800
276,68167.0,1596317400
277,58863.0,1596321000
278,70971.0,1596324600
279,83981.0,1596328200
280,97607.0,1596331800
281,105511.0,1596335400
282,106939.0,1596339000
283,105399.0,1596342600
284,94723.0,1596346200
285,88724.0,1596349800
286,87369.0,1596353400
287,85802.0,1596357000
288,75866.0,1596360600
289,91052.0,1596364200
290,92548.0,1596367800
291,94216.0,1596371400
292,94658.0,1596375000
293,94757.0,1596378600
294,92542.0,1596382200
295,91248.0,1596385800
296,84239.0,1596389400
297,149680.0,1596393000
298,73875.0,1596396600
299,70602.0,1596400200
300,60856.0,1596403800
301,64315.0,1596407400
302,68516.0,1596411000
303,95206.0,1596414600
304,107912.0,1596418200
305,105558.0,1596421800
306,90640.0,1596425400
307,83057.0,1596429000
308,74798.0,1596432600
309,77551.0,1596436200
310,67477.0,1596439800
311,71922.0,1596443400
312,72673.0,1596447000
313,75603.0,1596450600
314,81502.0,1596454200
315,88062.0,1596457800
316,81652.0,1596461400
317,85160.0,1596465000
318,92201.0,1596468600
319,87489.0,1596472200
320,83214.0,1596475800
321,105527.0,1596479400
322,76208.0,1596483000
323,68881.0,1596486600
324,66139.0,1596490200
325,67011.0,1596493800
326,71274.0,1596497400
327,80777.0,1596501000
328,108629.0,1596504600
329,105504.0,1596508200
330,90503.0,1596511800
331,83459.0,1596515400
332,85894.0,1596519000
333,73778.0,1596522600
334,76250.0,1596526200
335,72817.0,1596529800
336,74593.0,1596533400
337,76273.0,1596537000
338,79276.0,1596540600
339,89154.0,1596544200
340,93116.0,1596547800
341,82528.0,1596551400
342,92419.0,1596555000
343,88139.0,1596558600
344,74990.0,1596562200
345,193591.0,1596565800
346,91692.0,1596569400
347,67950.0,1596573000
348,61613.0,1596576600
349,53676.0,1596580200
350,69282.0,1596583800
351,83171.0,1596587400
352,107225.0,1596591000
353,103461.0,1596594600
354,88867.0,1596598200
355,81203.0,1596601800
356,77524.0,1596605400
357,75464.0,1596609000
358,73161.0,1596612600
359,69993.0,1596616200
360,71672.0,1596619800
361,74629.0,1596623400
362,80975.0,1596627000
