,value,timestamp
0,98.5851,1595323800
1,98.1143,1595327400
2,98.4984,1595331000
3,98.3648,1595334600
4,100.0,1595338200
5,97.7965,1595341800
6,98.0513,1595345400
7,98.7532,1595349000
8,98.8567,1595352600
9,98.5282,1595356200
10,85.4015,1595359800
11,86.4259,1595363400
12,95.0696,1595367000
13,98.9556,1595370600
14,98.7852,1595374200
15,180.0,1595377800
16,98.5529,1595381400
17,98.2616,1595385000
18,98.4326,1595388600
19,98.1373,1595392200
20,98.4689,1595395800
21,97.9171,1595399400
22,98.4122,1595403000
23,98.2041,1595406600
24,98.208,1595410200
25,98.3977,1595413800
26,98.0604,1595417400
27,100.0,1595421000
28,98.459,1595424600
29,98.2648,1595428200
30,98.50299999999999,1595431800
31,98.214,1595435400
32,98.5584,1595439000
33,98.51799999999999,1595442600
34,99.1955,1595446200
35,99.1111,1595449800
36,99.1088,1595453400
37,99.3362,1595457000
38,99.1107,1595460600
39,98.8916,1595464200
40,98.9308,1595467800
41,98.7398,1595471400
42,98.2332,1595475000
43,98.4274,1595478600
44,98.1705,1595482200
45,100.0,1595485800
46,98.3046,1595489400
47,100.0,1595493000
48,97.8981,1595496600
49,120.0,1595500200
50,98.3869,1595503800
51,98.4102,1595507400
52,98.4735,1595511000
53,98.2978,1595514600
54,98.5354,1595518200
55,98.4893,1595521800
56,100.0,1595525400
57,98.421,1595529000
58,98.1378,1595532600
59,98.7974,1595536200
60,99.1475,1595539800
61,99.0935,1595543400
62,98.9693,1595547000
63,98.6714,1595550600
64,98.9194,1595554200
65,98.6686,1595557800
66,98.7909,1595561400
67,98.4133,1595565000
68,98.4537,1595568600
69,98.1788,1595572200
70,98.2429,1595575800
71,98.4137,1595579400
72,98.3861,1595583000
73,98.6603,1595586600
74,98.4405,1595590200
75,98.4753,1595593800
76,98.3327,1595597400
77,98.5578,1595601000
78,98.5811,1595604600
79,98.4851,1595608200
80,98.2238,1595611800
81,98.072,1595615400
82,97.9238,1595619000
83,98.7229,1595622600
84,98.696,1595626200
85,98.7603,1595629800
86,98.7724,1595633400
87,98.2512,1595637000
88,98.6096,1595640600
89,98.5943,1595644200
90,98.5239,1595647800
91,98.0906,1595651400
92,98.234,1595655000
93,97.8573,1595658600
94,98.4088,1595662200
95,98.1703,1595665800
