,value,timestamp
0,2736.0,1595323800
1,2971.0,1595327400
2,2923.0,1595331000
3,2213.0,1595334600
4,1775.0,1595338200
5,1373.0,1595341800
6,990.0,1595345400
7,678.0,1595349000
8,403.0,1595352600
9,287.0,1595356200
10,187.0,1595359800
11,102.0,1595363400
12,50.0,1595367000
13,51.0,1595370600
14,52.0,1595374200
15,140.0,1595377800
16,288.0,1595381400
17,658.0,1595385000
18,1809.0,1595388600
19,2679.0,1595392200
20,2769.0,1595395800
21,2576.0,1595399400
22,2552.0,1595403000
23,2693.0,1595406600
24,2891.0,1595410200
25,3052.0,1595413800
26,2833.0,1595417400
27,2220.0,1595421000
28,1717.0,1595424600
29,1252.0,1595428200
30,1003.0,1595431800
31,711.0,1595435400
32,543.0,1595439000
33,335.0,1595442600
34,186.0,1595446200
35,138.0,1595449800
36,73.0,1595453400
37,74.0,1595457000
38,68.0,1595460600
39,121.0,1595464200
40,255.0,1595467800
41,500.0,1595471400
42,1322.0,1595475000
43,2035.0,1595478600
44,2159.0,1595482200
45,1908.0,1595485800
46,1827.0,1595489400
47,1715.0,1595493000
48,1796.0,1595496600
49,1891.0,1595500200
50,1811.0,1595503800
51,1478.0,1595507400
52,1286.0,1595511000
53,1007.0,1595514600
54,722.0,1595518200
55,552.0,1595521800
56,411.0,1595525400
57,247.0,1595529000
58,191.0,1595532600
59,115.0,1595536200
60,85.0,1595539800
61,74.0,1595543400
62,84.0,1595547000
63,127.0,1595550600
64,232.0,1595554200
65,499.0,1595557800
66,1153.0,1595561400
67,1901.0,1595565000
68,1866.0,1595568600
69,1736.0,1595572200
70,1636.0,1595575800
71,1742.0,1595579400
72,1785.0,1595583000
73,1847.0,1595586600
74,1862.0,1595590200
75,1529.0,1595593800
76,1267.0,1595597400
77,933.0,1595601000
78,799.0,1595604600
79,585.0,1595608200
80,425.0,1595611800
81,349.0,1595615400
82,232.0,1595619000
83,158.0,1595622600
84,68.0,1595626200
85,71.0,1595629800
86,104.0,1595633400
87,137.0,1595637000
88,312.0,1595640600
89,685.0,1595644200
90,1354.0,1595647800
91,1930.0,1595651400
92,2205.0,1595655000
93,1917.0,1595658600
94,2109.0,1595662200
95,1917.0,1595665800
96,1857.0,1595669400
97,1911.0,1595673000
98,1878.0,1595676600
99,1600.0,1595680200
100,1313.0,1595683800
101,1071.0,1595687400
102,934.0,1595691000
103,650.0,1595694600
104,419.0,1595698200
105,297.0,1595701800
106,186.0,1595705400
107,130.0,1595709000
108,96.0,1595712600
109,92.0,1595716200
110,78.0,1595719800
111,102.0,1595723400
112,161.0,1595727000
113,359.0,1595730600
114,968.0,1595734200
115,1592.0,1595737800
116,1718.0,1595741400
117,1542.0,1595745000
118,1592.0,1595748600
119,1652.0,1595752200
120,1612.0,1595755800
121,1780.0,1595759400
122,1544.0,1595763000
123,1340.0,1595766600
124,1150.0,1595770200
125,987.0,1595773800
126,700.0,1595777400
127,575.0,1595781000
