,value,timestamp
0,4.1519,1595323800
1,4.3559,1595327400
2,4.359,1595331000
3,4.2474,1595334600
4,4.4285,1595338200
5,4.2753,1595341800
6,4.3247,1595345400
7,4.4118,1595349000
8,4.2641,1595352600
9,4.4916,1595356200
10,4.2667,1595359800
11,4.1973,1595363400
12,4.1857,1595367000
13,4.404,1595370600
14,4.3501,1595374200
15,4.4888,1595377800
16,4.2319,1595381400
17,4.3654,1595385000
18,4.3841,1595388600
19,4.3608,1595392200
20,4.3411,1595395800
21,4.3582,1595399400
22,4.0917,1595403000
23,4.4454,1595406600
24,4.4078,1595410200
25,4.2511,1595413800
26,4.3532,1595417400
27,4.3445,1595421000
28,4.1539,1595424600
29,4.2084,1595428200
30,4.3838,1595431800
31,4.4071,1595435400
32,4.2509,1595439000
33,4.3166,1595442600
34,4.0255,1595446200
35,4.3885,1595449800
36,4.4164,1595453400
37,4.0198,1595457000
38,4.1869,1595460600
39,4.476,1595464200
40,4.3383,1595467800
41,4.3176,1595471400
42,4.3302,1595475000
43,4.28,1595478600
44,4.2722,1595482200
45,4.3836,1595485800
46,4.5889,1595489400
47,4.5888,1595493000
48,4.4284,1595496600
49,4.4014,1595500200
50,4.2792,1595503800
51,4.2399,1595507400
52,4.4423,1595511000
53,4.3395,1595514600
54,4.1637,1595518200
55,4.4424,1595521800
56,4.5536,1595525400
57,4.5193,1595529000
58,4.2413,1595532600
59,4.4658,1595536200
60,4.6649,1595539800
61,4.3241,1595543400
62,4.5496,1595547000
63,4.1516,1595550600
64,4.2151,1595554200
65,4.387,1595557800
66,4.7161,1595561400
67,4.5321,1595565000
68,4.6109,1595568600
69,4.2557,1595572200
70,4.2973,1595575800
71,4.8823,1595579400
72,4.6152,1595583000
73,4.8386,1595586600
74,4.9651,1595590200
75,4.7763,1595593800
76,4.6782,1595597400
77,4.769,1595601000
78,4.9734,1595604600
79,4.8493,1595608200
80,4.9127,1595611800
81,4.979,1595615400
82,4.6897,1595619000
83,4.8066,1595622600
84,4.4223,1595626200
85,4.6833,1595629800
86,4.8624,1595633400
87,5.2397,1595637000
88,4.414,1595640600
89,4.4921,1595644200
90,4.7396,1595647800
91,4.9726,1595651400
92,4.8959,1595655000
93,4.2984,1595658600
94,4.6809,1595662200
95,5.0379,1595665800
96,4.5493,1595669400
97,5.2498,1595673000
