,value,timestamp
0,1110.2718,1595323800
1,1092.62,1595327400
2,1067.3276,1595331000
3,1065.6787,1595334600
4,1051.3957,1595338200
5,1054.0192,1595341800
6,1121.6922,1595345400
7,1153.5219,1595349000
8,1221.9002,1595352600
9,1202.0568,1595356200
10,1392.2462,1595359800
11,1171.9873,1595363400
12,1408.2926,1595367000
13,1134.2616,1595370600
14,1227.4008,1595374200
15,1134.4323,1595377800
16,1090.6243,1595381400
17,1097.8926,1595385000
18,1003.27,1595388600
19,1052.7845,1595392200
20,1080.057,1595395800
21,1056.4724,1595399400
22,1003.426,1595403000
23,1031.2079,1595406600
24,1087.9836,1595410200
25,1080.4377,1595413800
26,1054.6544,1595417400
27,1065.5039,1595421000
28,1037.4414,1595424600
29,1084.1851,1595428200
30,1120.1856,1595431800
31,1139.1742,1595435400
32,1121.9160000000002,1595439000
33,1147.1453,1595442600
34,1155.4517,1595446200
35,1130.1534,1595449800
36,1128.66,1595453400
37,1176.5291,1595457000
38,1238.9829,1595460600
39,1155.2257,1595464200
40,1057.4041,1595467800
41,1115.2667,1595471400
42,1110.5727,1595475000
43,1114.5784,1595478600
44,1116.8299,1595482200
45,1146.5923,1595485800
46,1126.5902,1595489400
47,1100.412,1595493000
48,1141.0679,1595496600
49,1142.6027,1595500200
50,1115.2501,1595503800
51,1116.3492,1595507400
52,1108.7647,1595511000
53,1127.6032,1595514600
54,1090.8383,1595518200
55,1111.6166,1595521800
56,1108.6186,1595525400
57,1112.0172,1595529000
58,1123.378,1595532600
59,1039.2313,1595536200
60,1018.7444,1595539800
61,1134.7445,1595543400
62,1049.7764,1595547000
63,1102.6573,1595550600
64,1111.6068,1595554200
65,1100.805,1595557800
66,1115.7684,1595561400
67,1125.3055,1595565000
68,1124.2617,1595568600
69,1099.2493,1595572200
70,1078.4095,1595575800
71,1094.4275,1595579400
72,1106.2642,1595583000
73,1110.9223,1595586600
74,1106.5337,1595590200
75,1108.5063,1595593800
76,1117.3898,1595597400
77,1126.8795,1595601000
78,1137.1389,1595604600
79,1099.2665,1595608200
80,1090.4899,1595611800
81,1085.6548,1595615400
82,1083.4339,1595619000
83,1024.2331,1595622600
84,1153.8251,1595626200
85,1105.9087,1595629800
86,1049.9665,1595633400
87,1077.0847,1595637000
88,1093.7703,1595640600
89,1068.4178,1595644200
90,1093.3309,1595647800
91,1100.0686,1595651400
92,1108.1925,1595655000
93,1118.5869,1595658600
94,1117.6421,1595662200
95,1110.6241,1595665800
96,1103.0723,1595669400
97,1111.5129,1595673000
98,1100.4312,1595676600
99,1082.4804,1595680200
100,1130.7815,1595683800
101,1096.0799,1595687400
102,1097.2029,1595691000
103,1112.9966,1595694600
104,1097.4988,1595698200
105,1068.2023,1595701800
106,1061.7253,1595705400
107,1133.5435,1595709000
108,1125.8913,1595712600
109,1169.6296,1595716200
110,1110.2301,1595719800
111,1113.2425,1595723400
112,1083.5347,1595727000
113,1107.2956,1595730600
114,1115.0763,1595734200
115,1105.7554,1595737800
116,1115.9872,1595741400
117,1101.7579,1595745000
118,1095.8110000000001,1595748600
119,1121.0905,1595752200
120,1125.4356,1595755800
121,1130.3667,1595759400
122,1094.4561,1595763000
123,1101.0759,1595766600
124,1103.1777,1595770200
125,1109.8888,1595773800
126,1120.6996,1595777400
127,1195.3715,1595781000
128,1143.9797,1595784600
129,1155.5941,1595788200
130,1220.6863,1595791800
131,1557.0508,1595795400
132,1260.6879,1595799000
133,1059.094,1595802600
134,1102.373,1595806200
135,1084.835,1595809800
136,1088.4134,1595813400
137,1057.5866,1595817000
138,1101.4055,1595820600
139,1108.6371,1595824200
140,1145.4561,1595827800
141,1116.0435,1595831400
142,1118.0416,1595835000
143,1142.0701,1595838600
144,1135.7069,1595842200
145,1144.2307,1595845800
146,1099.1835,1595849400
147,1071.9189,1595853000
148,1121.1856,1595856600
149,1095.1548,1595860200
150,1114.4106,1595863800
151,1145.2357,1595867400
