,value,timestamp
0,127.4775,1595323800
1,121.7792,1595327400
2,141.8347,1595331000
3,148.7278,1595334600
4,134.7967,1595338200
5,109.4692,1595341800
6,99.7306,1595345400
7,87.9053,1595349000
8,77.8875,1595352600
9,67.4922,1595356200
10,65.7217,1595359800
11,58.1111,1595363400
12,62.0181,1595367000
13,57.485,1595370600
14,65.3739,1595374200
15,81.9844,1595377800
16,120.2831,1595381400
17,137.4214,1595385000
18,131.4117,1595388600
19,123.71,1595392200
20,124.2936,1595395800
21,126.7483,1595399400
22,129.8361,1595403000
23,110.5972,1595406600
24,129.0772,1595410200
25,132.8086,1595413800
26,144.3683,1595417400
27,156.2136,1595421000
28,141.2789,1595424600
29,116.0686,1595428200
30,103.8114,1595431800
31,91.165,1595435400
32,83.3658,1595439000
33,70.9581,1595442600
34,67.7844,1595446200
35,64.3764,1595449800
36,62.3628,1595453400
37,58.2389,1595457000
38,62.1603,1595460600
39,72.1069,1595464200
40,80.8856,1595467800
41,87.2767,1595471400
42,99.0111,1595475000
43,104.9656,1595478600
44,107.7633,1595482200
45,106.6883,1595485800
46,111.3106,1595489400
47,97.4472,1595493000
48,111.6736,1595496600
49,106.9364,1595500200
50,113.1311,1595503800
51,110.6697,1595507400
52,100.6111,1595511000
53,90.6631,1595514600
54,86.6897,1595518200
55,81.1167,1595521800
56,75.6964,1595525400
57,67.8186,1595529000
58,64.7983,1595532600
59,61.3483,1595536200
60,60.2281,1595539800
61,56.7083,1595543400
62,62.2144,1595547000
63,69.0211,1595550600
64,78.5467,1595554200
65,84.5411,1595557800
66,97.1472,1595561400
67,104.2206,1595565000
68,110.5261,1595568600
69,105.9047,1595572200
70,111.4697,1595575800
71,109.4553,1595579400
72,114.3667,1595583000
73,111.3022,1595586600
74,115.9878,1595590200
75,112.6181,1595593800
76,102.7111,1595597400
77,94.7139,1595601000
78,86.5992,1595604600
79,80.9383,1595608200
80,74.7964,1595611800
81,65.3372,1595615400
82,64.3494,1595619000
83,60.2161,1595622600
84,59.3528,1595626200
85,55.8622,1595629800
86,60.7858,1595633400
87,66.3236,1595637000
88,76.0689,1595640600
89,83.8725,1595644200
90,95.185,1595647800
91,106.2778,1595651400
92,113.2169,1595655000
93,111.4592,1595658600
94,119.5606,1595662200
95,112.9878,1595665800
96,119.4461,1595669400
97,114.2031,1595673000
98,114.5289,1595676600
99,114.7853,1595680200
100,106.8961,1595683800
101,94.7453,1595687400
102,87.8856,1595691000
103,82.255,1595694600
104,77.6003,1595698200
105,67.8678,1595701800
106,65.7622,1595705400
107,64.6506,1595709000
108,62.1333,1595712600
109,56.9222,1595716200
110,61.8889,1595719800
111,64.2958,1595723400
112,71.4614,1595727000
113,77.9272,1595730600
114,90.6483,1595734200
115,101.8914,1595737800
116,108.625,1595741400
117,109.6581,1595745000
118,114.555,1595748600
119,113.8542,1595752200
120,117.0147,1595755800
121,112.2347,1595759400
122,116.7461,1595763000
123,111.9161,1595766600
124,104.3331,1595770200
125,92.975,1595773800
126,87.5753,1595777400
127,82.2944,1595781000
128,75.3869,1595784600
129,67.1111,1595788200
130,65.4506,1595791800
131,62.8447,1595795400
132,61.575,1595799000
133,58.0367,1595802600
134,63.7517,1595806200
135,82.7706,1595809800
136,124.5947,1595813400
137,151.4672,1595817000
138,140.2442,1595820600
139,129.9808,1595824200
140,130.8922,1595827800
141,135.9717,1595831400
142,135.7578,1595835000
143,126.6575,1595838600
144,132.7811,1595842200
145,130.4669,1595845800
146,147.0011,1595849400
147,152.3494,1595853000
148,136.435,1595856600
149,112.1286,1595860200
150,99.735,1595863800
151,87.7786,1595867400
152,56.6289,1595871000
153,69.8703,1595874600
154,63.8506,1595878200
155,61.5886,1595881800
156,61.0153,1595885400
157,60.9244,1595889000
158,69.4681,1595892600
159,85.8292,1595896200
160,125.8394,1595899800
161,153.4289,1595903400
162,143.9472,1595907000
163,136.7397,1595910600
164,136.7914,1595914200
165,140.7936,1595917800
166,140.6725,1595921400
167,125.3378,1595925000
168,137.3397,1595928600
169,133.5897,1595932200
170,150.8639,1595935800
171,155.4942,1595939400
172,138.8806,1595943000
173,115.4833,1595946600
174,102.2375,1595950200
175,89.4664,1595953800
176,80.2661,1595957400
177,71.2481,1595961000
178,70.7575,1595964600
179,66.8533,1595968200
180,65.7658,1595971800
181,62.2903,1595975400
182,68.4006,1595979000
183,83.6833,1595982600
184,122.0286,1595986200
185,148.4956,1595989800
186,138.6536,1595993400
187,130.5897,1595997000
188,134.0817,1596000600
189,137.4758,1596004200
190,131.3425,1596007800
191,126.4696,1596011400
192,135.7867,1596015000
193,132.3836,1596018600
194,148.1142,1596022200
195,152.6619,1596025800
196,136.7692,1596029400
197,105.0861,1596033000
198,99.0294,1596036600
199,75.9261,1596040200
200,64.7807,1596054600
201,32.8933,1596058200
202,44.4737,1596069000
203,87.5531,1596072600
204,150.2978,1596076200
205,144.5828,1596079800
206,129.63,1596083400
207,134.2939,1596087000
208,124.9644,1596090600
209,119.8586,1596094200
210,129.4037,1596097800
211,138.9967,1596101400
212,106.3308,1596105000
213,149.7683,1596108600
214,145.1181,1596112200
215,138.2494,1596115800
216,118.3197,1596119400
217,104.9125,1596123000
218,92.34,1596126600
219,83.0642,1596130200
220,71.2147,1596133800
221,68.4503,1596137400
222,65.5914,1596141000
223,62.8781,1596144600
224,60.6058,1596148200
225,68.0981,1596151800
226,85.3294,1596155400
227,124.9353,1596159000
228,151.5903,1596162600
229,149.8856,1596166200
230,135.0837,1596169800
231,134.7283,1596177000
232,121.8797,1596180600
233,115.8078,1596184200
234,140.0883,1596187800
235,136.3211,1596191400
236,153.6883,1596195000
237,162.5206,1596198600
238,146.4794,1596202200
239,123.1383,1596205800
240,110.1969,1596209400
241,97.6333,1596213000
242,89.6072,1596216600
243,74.6675,1596220200
244,70.735,1596223800
245,67.1389,1596227400
246,64.7081,1596231000
247,61.7142,1596234600
248,65.7978,1596238200
249,73.8978,1596241800
250,85.1917,1596245400
251,96.4711,1596249000
252,110.4106,1596252600
253,118.2067,1596256200
254,125.4247,1596259800
255,123.1428,1596263400
256,128.9867,1596267000
257,118.9144,1596270600
258,130.1964,1596274200
259,126.9975,1596277800
260,128.9144,1596281400
261,125.7158,1596285000
262,115.1925,1596288600
263,101.8494,1596292200
264,98.2494,1596295800
265,89.5489,1596299400
266,82.7761,1596303000
267,74.0819,1596306600
268,72.0808,1596310200
269,67.9167,1596313800
270,66.9383,1596317400
271,63.4578,1596321000
272,68.6225,1596324600
273,72.5597,1596328200
274,82.1575,1596331800
275,86.5639,1596335400
276,101.0114,1596339000
277,109.4372,1596342600
278,116.3728,1596346200
279,115.6358,1596349800
280,123.0964,1596353400
281,110.4493,1596357000
282,125.8808,1596360600
283,120.3306,1596364200
284,124.7533,1596367800
285,119.6575,1596371400
286,110.7181,1596375000
287,98.4283,1596378600
288,93.2622,1596382200
289,86.3022,1596385800
290,76.0944,1596389400
291,77.7644,1596393000
292,67.3692,1596396600
293,65.9414,1596400200
294,64.3067,1596403800
295,61.8161,1596407400
296,70.3194,1596411000
297,90.4378,1596414600
298,132.4978,1596418200
299,157.9872,1596421800
300,148.6994,1596425400
301,136.8747,1596429000
302,137.2625,1596432600
303,141.5281,1596436200
304,136.6597,1596439800
305,135.7725,1596443400
306,142.0497,1596447000
307,138.0756,1596450600
308,155.5389,1596454200
309,161.0403,1596457800
310,146.055,1596461400
311,118.0222,1596465000
312,105.5739,1596468600
313,92.7711,1596472200
314,79.1883,1596475800
315,72.4742,1596479400
316,66.5078,1596483000
317,64.1681,1596486600
318,62.2953,1596490200
319,60.3389,1596493800
320,66.5286,1596497400
321,84.8483,1596501000
322,124.2056,1596504600
323,148.7419,1596508200
324,131.0981,1596511800
325,133.5092,1596515400
326,132.6192,1596519000
327,130.3378,1596522600
328,126.7489,1596526200
329,126.0722,1596529800
330,133.2189,1596533400
331,120.8844,1596537000
332,150.0225,1596540600
333,152.145,1596544200
334,141.5703,1596547800
335,110.9425,1596551400
336,105.2311,1596555000
337,91.5611,1596558600
338,80.0475,1596562200
339,86.8997,1596565800
340,67.3733,1596569400
341,64.4006,1596573000
342,63.1275,1596576600
343,56.0417,1596580200
344,67.8586,1596583800
345,85.41,1596587400
346,119.2514,1596591000
347,141.1712,1596594600
348,140.0311,1596598200
349,130.7739,1596601800
350,135.5703,1596605400
351,127.6078,1596609000
352,125.0136,1596612600
353,132.6272,1596616200
354,133.4994,1596619800
355,126.2339,1596623400
356,149.7706,1596627000
357,157.5003,1596630600
358,141.6883,1596634200
359,110.1894,1596637800
360,102.79,1596641400
361,90.0144,1596645000
362,77.0519,1596648600
363,85.2786,1596652200
364,62.6786,1596655800
365,62.1033,1596659400
366,59.3594,1596663000
367,55.3811,1596666600
368,66.2303,1596670200
369,83.0111,1596673800
370,120.0947,1596677400
371,138.4289,1596681000
372,139.2875,1596684600
373,128.8011,1596688200
374,127.1508,1596691800
375,128.7478,1596695400
376,125.0175,1596699000
377,45.3089,1596702600
378,114.1544,1596717000
379,115.7225,1596720600
380,110.5772,1596724200
381,103.4481,1596727800
382,90.975,1596731400
383,81.7128,1596735000
384,99.9108,1596738600
385,69.5103,1596742200
386,65.2533,1596745800
387,62.6417,1596749400
388,58.9308,1596753000
389,71.3261,1596756600
390,88.1339,1596760200
391,121.2556,1596763800
392,139.7389,1596767400
393,142.2783,1596771000
394,134.8886,1596774600
395,136.9239,1596778200
396,133.1919,1596781800
397,123.3247,1596785400
398,123.0963,1596789000
399,136.87,1596792600
400,123.2581,1596796200
401,150.7058,1596799800
402,157.165,1596803400
403,142.0811,1596807000
404,113.9444,1596810600
405,108.7783,1596814200
406,97.06,1596817800
407,81.055,1596821400
408,75.0644,1596825000
409,73.0092,1596828600
410,69.9972,1596832200
411,68.5081,1596835800
412,61.2319,1596839400
413,69.0797,1596843000
414,76.8292,1596846600
415,88.2442,1596850200
416,94.3306,1596853800
417,109.0458,1596857400
418,118.0925,1596861000
419,124.2103,1596864600
420,118.6608,1596868200
421,114.9075,1596871800
422,87.6007,1596875400
423,132.6128,1596879000
424,121.9739,1596882600
425,134.5197,1596886200
426,126.4106,1596889800
427,115.0547,1596893400
428,96.3522,1596897000
429,94.9189,1596900600
430,85.3086,1596904200
431,78.1736,1596907800
432,70.0522,1596911400
433,67.6308,1596915000
434,66.1239,1596918600
435,62.8378,1596922200
436,57.1219,1596925800
437,64.8017,1596929400
438,71.0531,1596933000
439,80.6828,1596936600
440,83.2772,1596940200
441,100.2103,1596943800
442,113.9006,1596947400
443,119.8411,1596951000
444,112.055,1596954600
445,107.0808,1596958200
446,104.1503,1596961800
447,127.165,1596965400
448,117.8775,1596969000
449,126.8428,1596972600
450,124.0431,1596976200
451,109.9194,1596979800
452,95.2561,1596983400
453,92.6703,1596987000
454,86.765,1596990600
455,78.0119,1596994200
456,69.0567,1596997800
457,68.6761,1597001400
458,67.0775,1597005000
459,64.6289,1597008600
460,57.5153,1597012200
461,65.3375,1597015800
462,73.6828,1597019400
463,83.2453,1597023000
464,86.7825,1597026600
465,105.0536,1597030200
466,111.3147,1597033800
467,119.1006,1597037400
468,108.7767,1597041000
469,116.4194,1597044600
470,101.7633,1597048200
471,122.7011,1597051800
472,115.2228,1597055400
473,126.1353,1597059000
474,120.3553,1597062600
475,112.6581,1597066200
476,93.0406,1597069800
477,94.0583,1597073400
478,87.2447,1597077000
479,79.2911,1597080600
480,68.6494,1597084200
481,67.7692,1597087800
482,65.9231,1597091400
483,63.5711,1597095000
484,57.0389,1597098600
485,66.3414,1597102200
486,80.5506,1597105800
487,109.1803,1597109400
488,127.5217,1597113000
489,134.7411,1597116600
490,131.9572,1597120200
491,134.0456,1597123800
492,128.3744,1597127400
493,128.5969,1597131000
494,112.8094,1597134600
495,135.9775,1597138200
496,124.6989,1597141800
497,143.4831,1597145400
498,148.4069,1597149000
499,132.8211,1597152600
500,107.0593,1597156200
501,101.9136,1597159800
502,91.7419,1597163400
503,81.3564,1597167000
504,68.3464,1597170600
505,67.3689,1597174200
506,65.6969,1597177800
507,62.45,1597181400
508,57.0567,1597185000
509,66.3164,1597188600
510,79.5406,1597192200
511,108.5986,1597195800
512,122.4358,1597199400
513,129.5342,1597203000
514,127.3439,1597206600
515,130.9064,1597210200
516,125.9608,1597213800
517,122.9019,1597217400
518,110.0433,1597221000
519,132.5983,1597224600
520,122.9294,1597228200
521,142.4989,1597231800
522,145.4542,1597235400
523,130.2122,1597239000
524,104.4806,1597242600
525,101.4197,1597246200
526,91.8703,1597249800
527,83.3431,1597253400
528,67.2172,1597257000
529,71.2339,1597260600
530,69.9864,1597264200
531,68.2542,1597267800
532,62.3764,1597271400
533,72.2817,1597275000
534,81.6069,1597278600
535,104.7858,1597282200
536,113.8856,1597285800
537,123.8817,1597289400
538,126.7981,1597293000
539,131.4039,1597296600
540,124.4242,1597300200
541,113.5483,1597303800
542,88.5667,1597307400
543,135.9011,1597311000
544,137.5117,1597314600
545,142.6897,1597318200
546,143.09,1597321800
547,129.7581,1597325400
548,104.5414,1597329000
549,102.0822,1597332600
550,70.39,1597336200
551,55.4144,1597339800
552,46.3067,1597343400
553,46.665,1597347000
554,44.5944,1597350600
555,44.6569,1597354200
556,39.6769,1597357800
557,47.4161,1597361400
558,59.9275,1597365000
559,84.8578,1597368600
560,96.1092,1597372200
561,110.2214,1597375800
562,118.3389,1597379400
563,129.3864,1597383000
564,123.0556,1597386600
565,117.7528,1597390200
566,103.1207,1597393800
567,134.5086,1597397400
568,125.5053,1597401000
569,144.0194,1597404600
570,146.8669,1597408200
571,131.2336,1597411800
572,108.0025,1597415400
573,105.3675,1597419000
574,97.3603,1597422600
575,87.325,1597426200
576,73.8111,1597429800
577,72.245,1597433400
578,69.5308,1597437000
579,67.4883,1597440600
580,60.1797,1597444200
581,68.3789,1597447800
582,74.6006,1597451400
583,81.7197,1597455000
584,86.0167,1597458600
585,99.4053,1597462200
586,114.1411,1597465800
587,120.4642,1597469400
588,111.2242,1597473000
589,111.8606,1597476600
590,117.9039,1597480200
591,129.2242,1597483800
592,111.1297,1597487400
593,133.8028,1597491000
594,128.9519,1597494600
595,120.8144,1597498200
596,102.0314,1597501800
597,99.9994,1597505400
